"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072522","purine-containing compound biosynthetic process","49/2039","241/28891",1.47707714083858e-11,2.69474260881739e-09,1.8531487549863e-09,"Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Ndufb5/Ndufc1/Gucy1b1/Ndufb6/Npr2/Hpca/Eno1/Nos3/Atp5me/Nos1/Atp5mf/Ndufa5/Impdh1/Ndufa3/Idh2/Aldoa/Ldhd/Sdhd/Ndufa12/Adcy1/Acsl6/Pfas/Acly/Prps1l3/Ndufb1/Ndufs6/Slc4a7/Adk/Atpsckmt/Ndufb9/Adcy8/Adcy6/Adcy9/Adcy5/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Ndufs8/Pank1/Ndufa1/Pdha1",49
"GO:0022613","ribonucleoprotein complex biogenesis","72/2039","440/28891",1.94107542308131e-11,3.43393888483294e-09,2.36148697404533e-09,"Rpl7/Snrpe/Prpf18/Rpl7a/Rps6-ps4/Nop10/Esf1/Rps21/Rps3a1/Rps27/Prpf3/Znhit6/Exosc3/Rps8/Gnl2/Rsrp1/Rpl11/Noc2l/Ythdc1/Rplp0/Ddx54/Luc7l2/Ptges3-ps/Bms1/Emg1/Wbp11/Rasl2-9/Rps5/Rps19/Rps11/Rps17/Rps13/Rps15a/Mak16/Rps25/Usp4/Dhx30/Rps12/Rrp1/Nopchap1/Ptges3/Pa2g4/Prpf8/Rpl23a/Ddx52/Rpl38/Usp36/Rps7/Prpf39/Hsp90aa1/Gtpbp4/Ramacl/Rps23/Mtrex/Rps24/Mettl17/Brix1/Zfp622/Eif3d/Snu13/Urb1/Rrp1b/Rps28/Snrpd1/Riok3/Celf4/Sart1/Cpsf7/Pdcd11/Rpl10/Dkc1/Las1l",72
"GO:0071692","protein localization to extracellular region","72/2039","441/28891",2.16290341289349e-11,3.71383238955065e-09,2.55396706401727e-09,"Map4k4/Klf7/Irs1/Capn10/Cacna1e/Ildr2/Acvr1c/Rapgef4/Fbn1/Snap25/Myt1/Rab13/Golph3l/Ensa/Stxbp3/Wls/Atp13a2/Park7/Sri/Clock/Cplx1/Dynll1/Nos1/Ap1s1/Rab11fip5/Itpr1/Raf1/Clstn3/Idh2/Arrb1/Apbb1/Pde3b/Brsk2/Rab3a/Vps35/Rab3d/Myo5a/Stxbp5/Gja1/Lrp1/Ppia/Srebf1/Llgl1/Myh10/Nlgn2/Doc2b/Myo18a/Prkar1a/Eipr1/Akap5/Lyst/Gpld1/Glud1/Oxct1/Golph3/Eny2/Adcy8/Pfkm/Slc4a8/Abat/Adcy5/Stxbp5l/Abcg1/Rab11b/Trem2/Myom1/Kif5b/Slc12a2/Ier3ip1/Tmem132a/Gnaq/Hps1",72
"GO:0097193","intrinsic apoptotic signaling pathway","59/2039","327/28891",2.37689212905391e-11,3.96465607126192e-09,2.72645611434936e-09,"Mdm4/Fcgr2b/Nacc2/Marchf7/Atf2/Ndufs3/Pdcd10/Fbxw7/Mllt11/Dnaja1/Trim32/Sfpq/Rpl11/Pink1/Eno1/Park7/Noc2l/Msx1/Ube2k/Hipk2/Cycs/Itpr1/Ybx3/Rps3/Brsk2/Herpud1/Cdkn2d/Hyou1/Pik3cb/Cep63/Qrich1/Pttg1ip/Fbxo7/Xbp1/Ppia/Rack1/Ubb/Atp2a3/Becn1/Nherf1/P4hb/Rps7/Gskip/Bag5/Akt1/Pik3r1/Selenok/Ero1a/Zfp622/Cdip1/Ppm1f/Opa1/App/Sod1/Sod2/Trem2/Eno1b/Aifm1/Nono",59
"GO:0009152","purine ribonucleotide biosynthetic process","43/2039","198/28891",2.74719614285065e-11,4.45503641165613e-09,3.06368599088666e-09,"Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Ndufb5/Ndufc1/Gucy1b1/Ndufb6/Npr2/Eno1/Atp5me/Atp5mf/Ndufa5/Impdh1/Ndufa3/Aldoa/Ldhd/Sdhd/Ndufa12/Adcy1/Acsl6/Pfas/Acly/Ndufb1/Ndufs6/Adk/Atpsckmt/Ndufb9/Adcy8/Adcy6/Adcy9/Adcy5/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Ndufs8/Pank1/Ndufa1/Pdha1",43
"GO:0034765","regulation of monoatomic ion transmembrane transport","77/2039","490/28891",2.97161487533726e-11,4.68872638978889e-09,3.22439235690933e-09,"Dbi/Cacna1e/Kcnj10/Clic3/Kcnj3/Scn3a/Stk39/Kcna4/Fkbp1a/Kcnq2/S100a1/Kcna2/Kcnc4/Ank2/Asph/Map3k7/Hpca/Selenon/Pink1/Park7/Sri/Cacna2d1/Ywhah/Pkd2/Cabp1/Nos1/Nipsnap2/Gnb2/Ndufa4/Kcnd2/Adcyap1r1/Cacna2d4/Calm3/Grin2d/Cx3cl1/Kcng4/Jph3/Nedd4/Myo5a/Atp1b3/Gpd1l/Akap7/Ank3/Kcnip1/Vamp2/Ywhae/Asic2/Cacnb1/Stac2/Rgs9/Kcnj16/Nherf1/Kcnf1/Ywhaq/Akap5/Akt1/Ryr2/Wnk2/Hcn1/Cacna2d3/Atpsckmt/Kcnq3/Shank3/Scn8a/Dlg1/Cox17/App/Nherf2/Antkmt/Trem2/Calm2/Kif5b/Bin1/Kcnip2/Fgf13/Fmr1/Plp1",77
"GO:0048813","dendrite morphogenesis","42/2039","192/28891",3.64350890765119e-11,5.59758026391254e-09,3.84940248581209e-09,"Prex2/Adgrb3/Trak2/Klf7/Ngef/Abi1/Lrp4/Btbd3/Tnik/Mfn1/Chrnb2/Wls/Ptprd/Lrp8/Elavl4/Ywhah/Fbxw8/Ptprz1/Wasl/Ptn/Ctnna2/Shank1/Mef2a/Taok2/Nedd4/Trak1/Marcks/Zfp365/Camk2b/Actr2/Arhgap44/Sarm1/Akap5/Phactr1/Mapk8/Farp1/Ctnnd2/Sult4a1/Shank3/Opa1/Kalrn/Tbc1d24",42
"GO:0009165","nucleotide biosynthetic process","51/2039","267/28891",6.3484930264824e-11,9.50320571502674e-09,6.53526380647878e-09,"Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Ndufb5/Ndufc1/Gucy1b1/Ndufb6/Npr2/Hpca/Eno1/Nos3/Atp5me/Nos1/Atp5mf/Ndufa5/Impdh1/Ndufa3/Idh2/Aldoa/Ldhd/Sdhd/Ndufa12/Adcy1/Acsl6/Pfas/Acly/Prps1l3/Ndufb1/Ndufs6/Slc4a7/Adk/Atpsckmt/Ndufb9/Adcy8/Slc52a2/Adcy6/Adcy9/Mapk1/Adcy5/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Ndufs8/Pank1/Ndufa1/Pdha1",51
"GO:0007015","actin filament organization","74/2039","471/28891",7.26576191464433e-11,1.06043795144234e-08,7.29253051117196e-09,"Tmeff2/Cul3/Fmn2/Enah/Nebl/Sptan1/Nckap1/Ttc17/Sirpa/Elmo2/Prex1/Pfn2/S1pr1/Lpar1/Arhgef10l/Limch1/Hip1r/Wasl/Tmsb10/Ctnna2/Arhgap35/Vasp/Shank1/Myo7a/Arrb1/Inppl1/Kctd13/Cttn/Ppfia1/Arhgef10/Cx3cl1/Cotl1/Acta1/Myo5a/Tmod2/Myo6/Trf/Ccn2/Marcks/Mical1/Gja1/Specc1l/Actr2/Sptbn1/Myh10/Inpp5k/Ssh2/Ppm1e/Cdc42ep4/Grb2/Actg1/Phactr1/Pik3r1/Carmil3/Sorbs3/Tpm3-rs7/Cyrib/Shank3/Twf1/Ppm1f/Dlg1/Itgb5/Tagln3/Kank3/Srf/Daam2/Bin1/Ppargc1b/Ssh3/Sorbs1/Add3/Shtn1/Shroom2/Tmsb4x",74
"GO:0031346","positive regulation of cell projection organization","73/2039","463/28891",8.27039376890741e-11,1.16925204408836e-08,8.04083463362186e-09,"Hdac4/Ddr2/Golga2/Hspa5/Nckap1/Cdh4/Tnik/Mfn1/Negr1/Wls/Fut9/Ptprd/Lrp8/Nrdc/Elavl4/Dynll1/Fbxw8/Clip1/Ptprz1/Wasl/Plxna4/Ptn/Itpr1/Arhgap35/Megf8/Fuz/Ap2a1/Igf1r/Rgma/Apbb1/Ccp110/Gprc5b/Gpm6a/Cx3cl1/Ist1/Arhgap32/Sema7a/Plxnb1/Trak1/Marcks/Palm/Lrp1/Camk2b/Actr2/Acsl6/Cdc42ep4/Akap5/Hsp90aa1/Rreb1/Ntrk2/Pik3r1/Nefl/Slitrk1/Dzip1/Kctd17/Cntn1/Twf1/Ube2v2/Dvl3/Opa1/Kalrn/Qki/Tbc1d24/Neu1/Srf/Fam98a/Nrxn1/Fbxo38/Zfyve27/Shtn1/Fmr1/Gdi1/Plxna3",73
"GO:1901293","nucleoside phosphate biosynthetic process","51/2039","269/28891",8.4118852092688e-11,1.16925204408836e-08,8.04083463362186e-09,"Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Ndufb5/Ndufc1/Gucy1b1/Ndufb6/Npr2/Hpca/Eno1/Nos3/Atp5me/Nos1/Atp5mf/Ndufa5/Impdh1/Ndufa3/Idh2/Aldoa/Ldhd/Sdhd/Ndufa12/Adcy1/Acsl6/Pfas/Acly/Prps1l3/Ndufb1/Ndufs6/Slc4a7/Adk/Atpsckmt/Ndufb9/Adcy8/Slc52a2/Adcy6/Adcy9/Mapk1/Adcy5/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Ndufs8/Pank1/Ndufa1/Pdha1",51
"GO:0090150","establishment of protein localization to membrane","51/2039","270/28891",9.67029724224744e-11,1.2752042491218e-08,8.76945782829475e-09,"Pikfyve/Acsl3/Pdcd5-ps/Sec61a2/Hspa5/Srp14/Mal/Snap25/Chmp4b/Sys1/Golph3l/Hpca/Emc1/Clstn1/Srp72/Cplx1/Clip1/Rilpl1/Emc3/Pex26/Atp13a1/Vps35/Emc8/Timm29/Atp2c1/Sec63/Ank3/Sptbn1/Rack1/Snap47/Arhgap44/Vamp2/Inpp5k/Cacnb1/Nsf/Gga3/Rab10/Akap5/Zdhhc22/Hsp90aa1/Golph3/Samm50/Zdhhc23/Nectin3/Arl6/Get1/Rab11b/Bbs1/Atp6ap1/Gdi1/Ubl4a",51
"GO:0000375","RNA splicing, via transesterification reactions","55/2039","304/28891",1.00478580780409e-10,1.2752042491218e-08,8.76945782829475e-09,"Snrpe/Prdx6/Prpf18/Aqr/Rbm39/Prpf3/Larp7/Thrap3/Sfpq/Rsrp1/Srrm1/Ythdc1/Tfip11/Luc7l2/Tra2a/Hnrnpa2b1/Eif4a3l2/Snrpa/Hnrnpl/Snrpa1/Rbmxl1/Sap18b/Sf3b3/Cwc15/Hspa8/Pcbp4/Usp4/Zbtb7a/Fxr2/Prpf8/Srsf2/Rbfox3/Prpf39/Srsf5/Rnf113a2/Prpf4b/Ddx46/Hnrnpc/Snu13/Ddx23/Rbfox1/Paxbp1/Son/Qki/Rnps1/Dhx16/Cdc5l/Snrpd1/Celf4/Rbm22/Rbm4b/Sf3b2/Sart1/Gpkow/Fmr1",55
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","55/2039","304/28891",1.00478580780409e-10,1.2752042491218e-08,8.76945782829475e-09,"Snrpe/Prdx6/Prpf18/Aqr/Rbm39/Prpf3/Larp7/Thrap3/Sfpq/Rsrp1/Srrm1/Ythdc1/Tfip11/Luc7l2/Tra2a/Hnrnpa2b1/Eif4a3l2/Snrpa/Hnrnpl/Snrpa1/Rbmxl1/Sap18b/Sf3b3/Cwc15/Hspa8/Pcbp4/Usp4/Zbtb7a/Fxr2/Prpf8/Srsf2/Rbfox3/Prpf39/Srsf5/Rnf113a2/Prpf4b/Ddx46/Hnrnpc/Snu13/Ddx23/Rbfox1/Paxbp1/Son/Qki/Rnps1/Dhx16/Cdc5l/Snrpd1/Celf4/Rbm22/Rbm4b/Sf3b2/Sart1/Gpkow/Fmr1",55
"GO:0000398","mRNA splicing, via spliceosome","55/2039","304/28891",1.00478580780409e-10,1.2752042491218e-08,8.76945782829475e-09,"Snrpe/Prdx6/Prpf18/Aqr/Rbm39/Prpf3/Larp7/Thrap3/Sfpq/Rsrp1/Srrm1/Ythdc1/Tfip11/Luc7l2/Tra2a/Hnrnpa2b1/Eif4a3l2/Snrpa/Hnrnpl/Snrpa1/Rbmxl1/Sap18b/Sf3b3/Cwc15/Hspa8/Pcbp4/Usp4/Zbtb7a/Fxr2/Prpf8/Srsf2/Rbfox3/Prpf39/Srsf5/Rnf113a2/Prpf4b/Ddx46/Hnrnpc/Snu13/Ddx23/Rbfox1/Paxbp1/Son/Qki/Rnps1/Dhx16/Cdc5l/Snrpd1/Celf4/Rbm22/Rbm4b/Sf3b2/Sart1/Gpkow/Fmr1",55
"GO:0016197","endosomal transport","47/2039","238/28891",1.08906447355109e-10,1.35106199608207e-08,9.29112430907667e-09,"Pikfyve/Rcsd1/Fcgr2b/Rab14/Tmem87b/Vps16/Snap25/Chmp4b/Stx16/Rab13/Chmp5/Tbc1d14/Ap1s1/Lmtk2/Vps50/Dctn1/Rbsn/Tmcc1/Caly/Bet1l/Eps15l1/Vps35/Cmtm6/Reps1/Arl1/Bloc1s1/Vps54/Arhgap44/Sgsm2/Cltc/Spag9/Gga3/Hgs/Rab10/Eipr1/Akap5/Lyst/Snx18/Vps13b/Vps28/Usp7/Clec16a/Itsn1/Vps26c/Rab11b/Ric1/Atp6ap1",47
"GO:0050767","regulation of neurogenesis","76/2039","494/28891",1.11084234004692e-10,1.35106199608207e-08,9.29112430907667e-09,"Trak2/Map2/Gpr37l1/Golga2/Lrp4/Cdh4/Tnik/Mfn1/Bcan/Trim46/Wls/Trim32/Ptprd/Dock7/Lrp8/Nrdc/Heyl/Ski/Ywhah/Fgfr3/Nos1/Fbxw8/Ppp1cc/Ptprz1/Plxna4/Ptn/Megf8/Mag/Rgma/Idh2/Tenm4/Star/Pcm1/Hapln4/Cx3cl1/Ist1/Arhgap32/Cdon/Sema7a/Trf/Plxnb1/Cx3cr1/Trak1/Marcks/Zfp365/Lrp1/Camk2b/Actr2/Akap5/Atxn1/Id4/Ntrk2/Zcchc24/Mapk8/Nefl/Slitrk1/Ptk2/Wnt7b/Shank3/Opa1/Kalrn/Ttc3/Qki/Tbc1d24/Srf/Trem2/Daam2/Bin1/Myrf/Zfyve27/Shtn1/Fgf13/Fmr1/Arhgap4/Gdi1/Plxna3",76
"GO:0051402","neuron apoptotic process","62/2039","369/28891",1.59972094431577e-10,1.90595323937051e-08,1.31070583923101e-08,"Hdac4/Fcgr2b/Stxbp1/Atf2/Kcnq2/Fbxw7/Npr2/Nr4a3/Pink1/Park7/Fgfr3/Nos1/Hsph1/Ptprz1/Hipk2/Gapdh/Prkcg/Zfp110/Axl/Mag/Akt1s1/Arrb1/Ccnd1/Star/Cx3cl1/Nqo1/Egln1/Hyou1/Cx3cr1/Adarb1/Cdc34/Fbxo7/Lrp1/Ptges3/Erbb3/Vps54/Cpeb4/Ubb/Sarm1/Cdc34b/Ntrk2/Gapdhrt/Mapk8/Nefl/Rad21/Kcnq3/Nrbp2/Tuba1a/Faim2/Map3k12/Ube2v2/App/Sod1/Itsn1/Sod2/Hsp90ab1/Trem2/Nr3c1/Xiap/Aifm1/Fmr1/Nono",62
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","41/2039","194/28891",1.9169630767483e-10,2.23824608841131e-08,1.53922045783537e-08,"Mdm4/Fcgr2b/Nacc2/Marchf7/Ndufs3/Fbxw7/Dnaja1/Trim32/Sfpq/Rpl11/Pink1/Eno1/Park7/Noc2l/Msx1/Ybx3/Rps3/Herpud1/Cdkn2d/Hyou1/Pik3cb/Cep63/Pttg1ip/Fbxo7/Xbp1/Ppia/Rack1/Ubb/Becn1/Nherf1/P4hb/Rps7/Bag5/Akt1/Opa1/App/Sod1/Sod2/Trem2/Eno1b/Nono",41
"GO:0006163","purine nucleotide metabolic process","70/2039","444/28891",2.02020190266526e-10,2.24493748460954e-08,1.54382206709233e-08,"Acsl3/Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Mfn1/Ndufb5/Ndufc1/Gucy1b1/Ak5/Ndufb6/Npr2/Hpca/Eno1/Nos3/Nudt9/Atp5me/Nos1/Atp5mf/Ndufa5/Impdh1/Suclg2/Ldhb/Ndufa3/Ldha/Idh2/Aldoa/Acadsb/Gpat4/Nqo1/Ldhd/Hspa8/Sdhd/Rora/Gpd1l/Ndufa12/Nudt4/Adcy1/Mdh1/Acsl6/Pfas/Sarm1/Acly/Prps1l3/Ndufb1/Ndufs6/Slc4a7/Adk/Atpsckmt/Ndufb9/Adcy8/Adcy6/Adcy9/Opa1/Adcy5/Atp6v1a/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Me2/Ndufs8/Prdx5/Pank1/Gpam/Ndufa1/Pdha1",70
"GO:0009260","ribonucleotide biosynthetic process","43/2039","210/28891",2.0216360580441e-10,2.24493748460954e-08,1.54382206709233e-08,"Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Ndufb5/Ndufc1/Gucy1b1/Ndufb6/Npr2/Eno1/Atp5me/Atp5mf/Ndufa5/Impdh1/Ndufa3/Aldoa/Ldhd/Sdhd/Ndufa12/Adcy1/Acsl6/Pfas/Acly/Ndufb1/Ndufs6/Adk/Atpsckmt/Ndufb9/Adcy8/Adcy6/Adcy9/Adcy5/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Ndufs8/Pank1/Ndufa1/Pdha1",43
"GO:0046390","ribose phosphate biosynthetic process","44/2039","218/28891",2.03805561295487e-10,2.24493748460954e-08,1.54382206709233e-08,"Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Ndufb5/Ndufc1/Gucy1b1/Ndufb6/Npr2/Eno1/Atp5me/Atp5mf/Ndufa5/Impdh1/Ndufa3/Aldoa/Ldhd/Sdhd/Ndufa12/Adcy1/Acsl6/Pfas/Acly/Prps1l3/Ndufb1/Ndufs6/Adk/Atpsckmt/Ndufb9/Adcy8/Adcy6/Adcy9/Adcy5/Gart/Ndufb10/Antkmt/Trem2/Ndufa2/Eno1b/Ndufs8/Pank1/Ndufa1/Pdha1",44
"GO:0022898","regulation of transmembrane transporter activity","53/2039","294/28891",2.50565950409946e-10,2.70889633054308e-08,1.86288213423691e-08,"Stk39/Fkbp1a/S100a1/Ahcyl1/Ank2/Asph/Map3k7/Hpca/Selenon/Pink1/Park7/Sri/Cacna2d1/Ywhah/Pkd2/Cabp1/Nipsnap2/Actb/Ndufa4/Calm3/Shank1/Jph3/Nedd4/Myo5a/Atp1b3/Gpd1l/Akap7/Gja1/Ank3/Vamp2/Nlgn2/Ywhae/Asic2/Cacnb1/Stac2/Rgs9/Nherf1/Ryr2/Wnk2/Rasgrf2/Hcn1/Atpsckmt/Shank3/Dlg1/Cox17/App/Antkmt/Trem2/Calm2/Nrxn1/Kif5b/Fgf13/Fmr1",53
"GO:0009060","aerobic respiration","41/2039","196/28891",2.66965586631898e-10,2.83371835410367e-08,1.94872104768241e-08,"Cox5b/Atp5f1c/Ndufs3/Cat/Atp5f1e/Ndufb5/Ndufc1/Ndufb6/Uqcrh/Pink1/Chchd2-ps/Park7/Atp5me/Nipsnap2/Atp5mf/Ndufa5/Cycs/Suclg2/Ndufa3/Idh2/Tmem135/Uqcrc2/Sdhd/Cox7a2/Ndufa12/Bloc1s1/Mdh1/Acly/Ndufb1/Akt1/Ndufs6/Cox7c/Atpsckmt/Ndufb9/Ndufb10/Antkmt/Ndufa2/Ndufs8/Cox8a/Ndufa1/Pdha1",41
"GO:0031396","regulation of protein ubiquitination","43/2039","213/28891",3.23674692342142e-10,3.37430866766683e-08,2.3204798432198e-08,"Cul3/Hspa5/Marchf7/Dcun1d1/Fbxw7/Dnaja1/Rpl11/Pink1/Fbxo2/Park7/Isg15/Fgfr3/Prkcg/Hspbp1/Ube2s/Rps3/Arrb1/Herpud1/Tcf25/Sprtn/Cep63/Usp4/Sash1/Pttg1ip/Ppia/Ubb/Nxn/Rps7/Fbxo33/Hsp90aa1/Bag5/Akt1/Gtpbp4/Mapk8/Adgrb1/Vps28/Ube2v2/Rps2/Rbx1-ps/Wbp1l/Xiap/Bex3/Huwe1",43
"GO:0009117","nucleotide metabolic process","75/2039","497/28891",3.63234799092335e-10,3.72028904754571e-08,2.55840724605386e-08,"Acsl3/Atp5f1c/Ndufs3/Pdhx/Acss1/Atp5f1e/Mfn1/Ndufb5/Ndufc1/Gucy1b1/Ak5/Ndufb6/Npr2/Hpca/Eno1/Park7/Nos3/Nudt9/Atp5me/Nos1/Atp5mf/Ndufa5/Impdh1/Suclg2/Ldhb/Ndufa3/Ldha/Idh2/Aldoa/Acadsb/Gpat4/Tk2/Nqo1/Ldhd/Hspa8/Sdhd/Rora/Gpd1l/Ndufa12/Nudt4/Adcy1/Mdh1/Acsl6/Pfas/Sarm1/Acly/Prps1l3/Ndufb1/Ndufs6/Slc4a7/Adk/Atpsckmt/Ndufb9/Adcy8/Slc52a2/Adcy6/Adcy9/Mapk1/Opa1/Adcy5/Atp6v1a/Gart/Ndufb10/Antkmt/Enpp5/Trem2/Ndufa2/Eno1b/Me2/Ndufs8/Prdx5/Pank1/Gpam/Ndufa1/Pdha1",75
"GO:0099504","synaptic vesicle cycle","45/2039","230/28891",3.69611238638855e-10,3.72032829512695e-08,2.55843423624064e-08,"Atp6v1h/Rims1/Cacna1e/Dnm1/Stxbp1/Rapgef4/Snap25/Pfn2/Syt11/Lpar1/Rims3/Ctbp1/Cplx1/Atp2a2/Actb/Syn2/Atp6v1e1/Prkcg/Syt5/Ap2s1/Rab3a/Unc13c/Cspg5/Stxbp5/Syt1/Snap47/Vamp2/Nlgn2/Doc2b/Cltc/Actg1/Atp6v1c1/Slc4a8/Ap2m1/Stxbp5l/Atp6v1a/Itsn1/Synj2/Tbc1d24/Atp6v1g2/Nrxn1/Bin1/Syp/Fmr1/Atp6ap1",45
"GO:0048193","Golgi vesicle transport","51/2039","281/28891",4.24158030666928e-10,4.19700776785344e-08,2.88624215693785e-08,"Acsl3/Cul3/Klhl12/Golga2/Rab14/Sys1/Nbea/Rab13/Golph3l/Rint1/Insig1/Tbc1d14/Exoc1/Pitpnb/Rbsn/Ccdc91/Ergic2/Bet1l/Trappc5/Lamp1/Use1/Cog2/Hyou1/Arcn1/Myo5a/Atp2c1/Ank3/Arl1/Vps54/Sptbn1/Rack1/Llgl1/Vamp2/Kif1c/Sgsm2/Myo18a/Nsf/Wipi1/Gga3/P4hb/Rab10/Nbas/Bicd2/Golph3/Arf3/Yipf4/Ier3ip1/Atp9b/Bbs1/Sorcs1/Trappc2",51
"GO:0032409","regulation of transporter activity","54/2039","307/28891",4.34764054944994e-10,4.23025425461479e-08,2.90910544835124e-08,"Stk39/Fkbp1a/S100a1/Ahcyl1/Ank2/Asph/Map3k7/Hpca/Selenon/Pink1/Park7/Sri/Cacna2d1/Ywhah/Pkd2/Cabp1/Nipsnap2/Actb/Ndufa4/Calm3/Shank1/Jph3/Nedd4/Myo5a/Atp1b3/Gpd1l/Akap7/Gja1/Ank3/Vamp2/Nlgn2/Ywhae/Asic2/Cacnb1/Stac2/Rgs9/Nherf1/Ryr2/Wnk2/Rasgrf2/Hcn1/Atpsckmt/Shank3/Dlg1/Cox17/App/Syngr3/Antkmt/Trem2/Calm2/Nrxn1/Kif5b/Fgf13/Fmr1",54
"GO:0022411","cellular component disassembly","71/2039","462/28891",4.7589934515331e-10,4.52889129410298e-08,3.11447528816804e-08,"Adgrb3/Map4k4/Map2/Ngef/Capn10/Ddr2/Sptan1/Golga2/Mrrf/Acvr1c/Vps16/Ddrgk1/Chmp4b/Zfand1/Fbxw7/Pbxip1/Wdr47/Cisd2/Asph/Chmp5/Zmpste24/Pink1/Spata18/Tfip11/Atp2a2/Dctn1/Iqsec1/Gabarapl1/Dedd2/Igf1r/Cttn/Ogfod1/Map1lc3b/Hspa8/Ulk3/Tmod2/Cx3cr1/Ccn2/Mical1/Specc1l/Apc2/Fbxo7/Nav3/Rnf41/Smarcc2/Vps54/Sptbn1/H2ac25/Srebf1/Eif5a/Taok1/Smarce1/Becn1/Nsf/Wipi1/Wdr45b/Akap5/Klc1/Pik3r1/Twf1/Clec16a/Trem2/Kif5b/Atg2a/Add3/Mid1ip1/Lamp2/Aifm1/Fgf13/Huwe1/Shroom2",71
"GO:0034329","cell junction assembly","73/2039","481/28891",4.80971668781063e-10,4.52889129410298e-08,3.11447528816804e-08,"Adgrb3/Map4k4/Ntng2/Pkp4/Rps6-ps4/Itgav/Lrp4/Flrt3/Cdh4/Chrnb2/Rab13/Ugt8a/Negr1/Ptprd/Mpdz/Elavl2/Patj/Dock7/Clstn1/Limch1/Actb/Setd5/Lhfpl4/Clstn3/Ptpro/Fkrp/Prkcz2/Taok2/Shank2/Cttn/Gpm6a/Hapln4/Adgre5/Vps35/Cadm1/Myo6/Amigo3/Plxnb1/Gja1/Lrp1/Gabrb2/Gria1/Nlgn2/Crk/Asic2/Ramp2/Actg1/Akap5/Ntrk2/Pik3r1/Slitrk1/Farp1/Cdh6/Ctnnd2/Ptk2/Adgrb1/Nptxr/Shank3/Ube2v2/Ppm1f/Crkl/Arvcf/Eif4g1/Apod/Dlg1/App/Srf/Nrxn1/Sorbs1/Slk/Gpc4/Fgf13/Gpm6b",73
"GO:0033157","regulation of intracellular protein transport","45/2039","232/28891",4.95260868329413e-10,4.58941737985256e-08,3.15609849926212e-08,"Sp100/Pdcd5-ps/Ptpn14/Prr5l/Pkia/Zfand1/Pdcd10/Fbxw7/Asph/Dmap1/Hpca/Pink1/Atp13a2/Park7/Insig1/Cabp1/Nup62/Svip/Cd81/Gas6/Pcm1/Ripor1/Nutf2/Ank3/Oaz1/Os9/Xbp1/Septin8/Kif3a/Srebf1/Arhgap44/Vamp2/Inpp5k/Ywhae/Akap5/Hsp90aa1/Ice1/Pik3r1/Mapk1/Apod/Hsp90ab1/Kif5b/Rbm22/Emd/Gdi1",45
"GO:0045732","positive regulation of protein catabolic process","42/2039","208/28891",5.14055552400050e-10,4.68915049204921e-08,3.22468400798321e-08,"Ddrgk1/Itch/Fbxw7/Trim32/Nrdc/Fbxw8/Usp5/Hspbp1/Rgma/Cd81/Vps35/Herpud1/Vps11/Nedd4/Ppp2r3a/Gja1/Pttg1ip/Apc2/Oaz1/Lrp1/Rnf41/Rack1/Tnfsf12/Nsf/Axin2/Sox9/Sumo2/Gga3/Hsp90aa1/Akt1/Gpld1/Mapk8/Vps28/Ube2v2/App/Marchf2/Hspa1b/Hspa1a/Rbx1-ps/Trem2/Csnk1a1/Fmr1",42
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","51/2039","283/28891",5.49203505482516e-10,4.93269240770296e-08,3.39216545734464e-08,"Stk39/Fkbp1a/S100a1/Ahcyl1/Ank2/Asph/Map3k7/Hpca/Selenon/Pink1/Park7/Sri/Cacna2d1/Ywhah/Pkd2/Cabp1/Nipsnap2/Ndufa4/Calm3/Shank1/Jph3/Nedd4/Myo5a/Atp1b3/Gpd1l/Akap7/Ank3/Vamp2/Nlgn2/Ywhae/Asic2/Cacnb1/Stac2/Rgs9/Nherf1/Ryr2/Wnk2/Rasgrf2/Hcn1/Atpsckmt/Shank3/Dlg1/Cox17/App/Antkmt/Trem2/Calm2/Nrxn1/Kif5b/Fgf13/Fmr1",51
