	JvRad_Rhipp_504	JvRad_Rhipp_503	JvRad_Rhipp_402	JvRad_Rhipp_401	JvRad_Rhipp_400	JvRad_Rhipp_203	JvRad_Rhipp_202	JvRad_Rhipp_201	JvRad_Rhipp_200
Lyg1	0	0	0	0	0	0	0	0	0
Gm56189	0	0	0	0	0	0	0	0	0
Txndc9	7	14	9	12	18	6	3	1	8
Eif5b	21	24	22	16	40	7	10	7	16
Rev1	8	11	3	3	10	1	5	5	3
Gm37062	0	1	0	0	0	0	0	0	0
Gm5099	0	0	0	0	0	0	0	0	0
Aff3	4	20	13	9	18	1	3	1	8
Gm16150	0	0	1	0	0	0	0	0	0
Gm16151	0	0	0	0	0	0	0	0	0
Gm16152	0	0	0	0	0	0	0	0	0
Gm34727	0	0	0	0	0	0	0	0	0
Gm38135	0	0	0	0	0	0	0	0	0
2610300A13Rik	0	0	0	0	0	0	0	0	0
Lonrf2	20	47	21	22	43	16	15	12	10
Chst10	20	22	16	11	25	3	4	7	5
Gm37707	0	0	0	0	0	0	0	0	0
Gm6621	1	0	2	0	1	1	2	1	0
Nms	0	0	0	0	0	0	0	0	0
Pdcl3	10	18	7	6	12	2	4	1	1
Gm37309	1	2	0	1	2	0	1	0	0
Gm37821	0	0	0	0	0	0	0	0	0
Gm37091	0	0	1	0	0	0	0	0	0
Mir6349	0	0	0	0	0	0	0	0	0
Npas2	6	16	7	6	33	1	4	2	1
Gm20428	0	0	0	0	0	0	0	0	0
Gm3617	4	13	7	7	4	0	3	4	2
Rpl31	48	126	64	58	87	13	25	22	20
Tbc1d8	6	4	3	4	11	1	1	4	0
Gm37265	0	0	0	0	0	0	0	0	0
Gm24826	0	0	0	0	0	0	0	0	0
Cnot11	3	10	5	12	10	1	4	1	5
Gm15832	0	1	0	0	1	0	0	0	0
Snord89	1	0	0	1	0	0	0	0	0
Rnf149	3	9	5	3	10	2	2	0	3
Gm23722	0	0	0	0	0	0	0	0	0
Gm5100	0	0	0	1	1	0	0	0	0
Creg2	20	38	16	32	39	19	15	6	8
D930019O06Rik	0	4	0	2	0	0	0	0	0
Rfx8	0	0	0	0	0	0	0	0	0
Gm3646	0	0	0	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0	0	0	0
Map4k4	48	94	49	52	91	11	21	17	11
4930456G14Rik	0	0	1	1	1	0	0	0	0
Il1r2	0	0	0	0	0	0	0	0	0
Gm16894	0	0	0	0	1	0	0	0	0
Gm37347	0	0	0	0	0	0	0	0	0
Il1r1	1	3	3	7	7	0	1	4	0
Gm38070	0	0	1	0	0	0	1	2	0
Il1rl2	0	1	0	0	1	0	0	1	0
Gm17970	0	0	0	0	0	0	0	0	0
Il1rl1	0	0	1	0	0	0	0	0	0
Il18r1	0	0	0	0	0	0	0	0	0
Il18rap	0	0	0	0	0	0	0	0	0
Gm35801	0	0	0	0	0	0	0	0	0
Slc9a4	0	0	2	4	3	1	0	1	1
Gm37435	0	0	0	0	0	0	0	0	0
Slc9a2	4	3	9	12	9	2	0	4	0
Gm37623	0	0	0	0	0	0	0	0	0
Gm37915	0	0	0	0	0	0	0	0	0
Mfsd9	0	0	1	0	2	0	1	0	1
Tmem182	0	0	0	0	0	0	0	0	0
Gm5973	0	0	0	0	0	0	0	0	0
4930448I06Rik	0	0	0	0	0	0	0	0	0
Gm28634	0	0	0	0	0	0	0	0	0
Gm29260	0	0	0	0	0	0	0	0	0
Gm5267	0	0	1	0	2	0	0	0	0
Gm8176	0	0	0	0	0	0	0	0	0
Gm9915	0	0	0	0	0	0	0	0	0
Gm29664	0	0	0	0	0	0	0	0	0
Gm28175	0	1	0	0	1	0	0	0	0
Gm28140	0	0	0	0	0	0	0	0	0
Gm37047	0	0	0	0	0	0	0	0	0
Pantr1	3	22	7	7	24	2	4	4	4
4930420N18Rik	0	0	0	0	0	0	0	0	0
Gm57163	0	0	0	0	0	0	0	0	0
Pou3f3	18	59	37	29	45	10	6	8	2
Gm20646	0	1	0	0	3	1	0	0	0
Pantr2	0	1	1	1	2	1	1	0	1
Dalir	0	0	1	0	0	0	0	0	0
Mrps9	6	8	7	14	11	3	1	2	6
Gm23126	0	0	0	0	0	0	0	0	0
Gpr45	2	9	2	0	6	1	3	1	0
Gm56302	0	0	0	0	0	0	0	0	0
Tgfbrap1	15	14	15	11	34	6	6	10	4
Gm28782	0	0	0	0	0	0	0	0	0
8430432A02Rik	0	0	1	0	1	0	0	0	0
AI597479	5	19	6	6	12	4	0	4	2
Fhl2	5	15	0	6	12	1	0	0	1
Gm8210	2	6	2	5	3	8	4	1	4
Gm30307	0	0	0	0	0	0	0	0	0
Gm29040	0	0	0	0	0	0	0	0	0
Gm29610	0	0	0	0	2	0	0	0	0
Gm29041	0	0	0	0	0	0	3	0	1
Nck2	3	10	8	6	6	3	2	5	3
Gm37536	0	0	0	0	0	0	0	0	0
Gm38228	0	0	0	0	1	0	0	0	0
Ecrg4	9	2	14	1	30	0	0	6	8
Gm29155	0	0	0	0	0	0	0	0	0
Gm29157	0	0	0	0	0	0	0	0	0
Gm29156	0	0	0	0	0	0	0	0	0
Uxs1	3	15	11	4	14	2	0	2	1
Gm16103	0	2	1	3	1	0	2	2	2
Gm19587	3	2	4	3	3	5	4	1	5
Gm8241	0	0	0	0	0	0	0	0	1
Gm26352	0	0	0	0	0	0	0	0	0
Gm54687	0	0	0	0	0	0	0	0	0
Gm57117	0	0	0	0	0	0	0	0	0
Tpp2	5	10	6	7	19	4	4	2	3
Mettl21c	0	0	0	0	0	0	0	0	0
Gm15838	0	0	0	0	0	0	0	1	0
Ccdc168	0	0	0	0	0	0	0	0	0
Tex30	0	0	0	0	2	1	0	0	0
Gm29247	0	0	0	0	0	0	0	0	0
Poglut2	0	3	2	0	4	0	0	0	0
Bivm	3	6	5	4	7	0	3	4	2
Ercc5	4	16	6	5	17	4	3	1	1
Mettl21e	0	0	0	0	0	0	0	0	0
Gm15833	0	0	0	0	0	0	0	0	0
Gm5700	0	0	0	0	0	0	0	0	0
Gm28893	0	0	0	0	0	0	0	0	0
Txn-ps1	0	0	0	1	0	0	0	1	0
Gulp1	0	0	0	0	1	0	0	1	0
Gm37626	0	0	0	0	0	0	0	0	0
Gm16102	1	0	0	0	0	0	1	0	0
4930521E06Rik	0	0	0	0	0	0	0	0	0
Gm38110	0	0	0	0	0	0	0	0	0
Gm3489	0	1	0	0	0	0	0	0	0
Gm19480	0	0	0	0	0	0	0	0	0
Gm3496	0	0	0	0	0	0	0	0	0
Gm5268	0	0	0	0	0	0	0	1	0
Col3a1	1	0	2	2	1	0	1	0	2
Gm54819	0	0	0	0	0	0	0	0	0
Col5a2	2	6	8	6	9	0	0	3	1
Gm38211	0	0	0	0	0	0	0	0	0
Gm8296	0	0	0	0	0	0	1	0	0
Gm7063	0	0	0	1	0	0	0	0	0
Gm8304	1	0	0	0	0	0	0	1	1
Gm23216	0	0	0	0	0	0	0	0	0
Gm23974	0	0	0	0	0	0	0	0	0
Gm8307	0	0	0	0	0	0	0	0	0
Gm23984	0	0	0	0	0	0	0	0	0
Wdr75	5	9	5	8	10	4	6	2	3
Gm28906	0	0	0	0	0	0	0	0	0
Gm5526	4	4	6	6	7	4	6	4	8
Gm57168	0	0	0	0	0	0	0	0	0
Gm5269	0	0	2	1	3	1	1	0	0
Gm18303	0	0	0	0	0	0	0	0	0
Slc40a1	2	3	2	2	6	1	1	2	0
Gm9496	0	0	0	0	0	0	0	0	0
Rpl23a-ps1	4	17	3	5	8	1	10	6	4
Gm3852	0	0	0	0	0	1	2	0	0
Stk-ps2	0	0	0	0	0	0	0	0	0
Gm18849	0	0	0	0	0	0	1	0	0
Dnah7b	2	3	4	2	4	2	0	1	2
n-R5s211	0	0	0	0	0	0	0	0	0
Gm8326	7	10	10	6	12	24	13	14	15
Dnah7c	1	1	0	1	1	0	2	0	1
Slc39a10	12	42	19	17	41	4	5	4	3
Gm28151	0	2	3	2	1	0	0	0	0
Gm37393	0	0	0	0	0	0	0	0	0
Gm28527	3	2	1	4	1	0	2	2	0
Gm28825	0	0	1	0	0	0	0	0	0
Gm28826	0	0	0	0	0	0	0	0	0
Gm4852	3	2	1	2	1	4	2	0	1
Gm38090	0	0	0	0	0	0	0	0	0
Mir6350	0	0	0	0	0	0	0	0	0
Gm18117	0	0	0	0	0	0	0	0	0
Gm37196	0	0	1	0	0	0	0	0	0
Gm8337	16	12	20	5	15	14	23	10	23
Gm54870	0	0	0	0	0	0	0	0	1
Gm54871	0	0	0	0	0	0	0	0	0
Gm19206	0	0	0	0	0	0	0	0	0
Gm5974	0	0	0	0	0	0	0	0	0
Gm23240	0	0	0	0	0	0	0	0	0
Gm28830	0	0	0	0	0	0	0	0	0
Gm8354	0	0	0	0	0	0	0	0	0
Gm19124	0	0	0	0	0	0	0	0	0
Gm8357	0	0	0	0	0	0	0	0	0
Gm54872	0	0	0	0	0	0	0	0	0
Gm28740	0	0	0	0	0	0	0	0	0
Gm8367	0	0	0	0	0	0	0	0	0
C230029F24Rik	0	0	0	0	0	0	0	0	0
Gm6757	0	0	0	0	0	0	0	0	0
Gm3605	0	0	0	0	0	0	0	0	0
Gm28388	0	0	0	0	0	0	0	0	0
Gm8384	0	0	0	0	0	0	0	0	0
4933411E06Rik	0	0	0	0	0	0	0	0	0
Gm8391	0	0	0	0	0	0	0	0	0
Gm54883	0	0	0	0	0	0	0	0	0
Gm29665	0	0	0	0	0	0	0	0	0
Gm20118	0	0	0	0	0	0	0	0	0
Gm54885	0	0	0	0	0	0	0	0	0
Gm28321	0	0	0	0	0	0	0	0	0
Tmeff2	17	31	14	10	27	1	4	2	3
Gm28322	0	0	0	0	1	0	0	0	0
Gm54895	1	0	0	0	0	0	0	0	0
Gm28319	0	0	0	0	0	0	0	0	0
Gm28320	0	0	0	0	0	0	0	0	0
Gm29325	0	0	0	0	0	0	0	0	0
9330175M20Rik	0	0	0	0	0	0	0	0	0
Cavin2	4	6	6	1	7	1	2	0	0
Gm5253	0	0	0	0	0	0	0	0	0
1700072G22Rik	0	0	0	0	0	0	0	0	0
Nabp1	1	1	0	2	3	0	1	1	0
Gm57109	0	0	0	0	0	0	0	0	0
Gm17767	0	0	0	0	0	0	0	0	0
Gm37535	0	0	0	0	0	0	0	0	0
Gm28055	0	0	0	0	0	0	0	0	0
Myo1b	4	8	3	2	5	1	2	0	0
Gm29453	0	0	0	0	0	0	0	0	0
Gm28323	0	0	0	0	0	0	0	0	0
Gm8419	0	0	0	1	2	1	0	1	0
Gm54983	0	0	0	0	0	0	0	0	0
Gm8420	1	2	1	3	6	1	2	2	0
Stat4	0	0	0	1	0	0	0	0	0
Gm28177	0	0	0	0	0	0	0	0	0
Gm3940	4	4	6	6	3	4	4	2	5
Gm31812	1	1	0	0	0	0	0	0	0
Stat1	2	6	2	3	6	1	1	0	1
Gm18301	0	0	0	0	0	0	0	0	0
Gls	34	98	38	43	96	30	20	12	17
Gm5975	0	0	0	0	0	0	0	0	0
Gm23460	0	0	0	0	0	0	0	0	0
Nab1	9	25	8	11	19	7	5	3	1
Gm5976	4	2	2	4	2	7	3	1	4
Rps27a-ps1	3	4	2	0	4	2	1	1	0
Gm53065	0	0	0	0	0	0	0	0	0
Gm28178	0	0	0	0	0	0	0	0	0
Gm5527	1	2	3	1	3	1	2	1	2
Nemp2	2	3	0	3	4	0	0	0	1
Gm37242	0	0	0	0	0	0	0	0	0
Mfsd6	23	32	27	18	46	15	7	8	16
Gm29670	0	0	0	0	0	0	0	0	0
Gm28650	0	0	0	0	0	0	0	0	0
Inpp1	10	12	8	0	12	2	0	2	2
Hibch	2	4	8	2	8	3	3	3	5
Gm16107	0	0	0	0	0	0	0	0	0
1700019D03Rik	1	4	2	4	4	0	1	0	1
Mstn	0	0	0	0	0	0	0	0	0
Gm24349	0	0	0	0	0	0	0	0	0
1700019A02Rik	0	0	0	0	1	0	0	0	0
Pms1	1	1	1	0	1	1	0	0	0
Gm28777	0	0	0	0	0	0	0	0	0
Ormdl1	0	4	2	1	0	0	1	0	0
Gm28778	0	0	0	0	0	0	0	0	0
Osgepl1	0	1	2	1	0	0	0	0	0
Gm28551	0	0	0	0	0	0	0	0	0
Gm18800	0	0	0	0	0	0	0	0	0
ENSMUSG00000121346	0	0	0	0	0	0	0	0	0
Asnsd1	1	2	0	0	1	0	0	0	1
Asdurf	0	0	0	0	0	0	0	0	0
Gm28779	0	0	0	0	0	0	0	0	0
Gm6799	0	0	0	0	0	0	0	0	0
Gm6801	0	0	0	0	0	0	0	0	0
Dnah7a	0	0	0	1	1	0	0	0	0
Gm55384	0	0	0	0	0	0	0	0	0
Stk17b	3	3	1	1	1	0	0	0	2
Gm37863	0	0	0	0	0	0	0	0	0
Hecw2	0	10	6	5	6	2	1	2	2
Mir7681	0	0	0	0	0	0	0	0	0
Gm24251	0	0	0	0	0	0	0	0	0
Gm37633	0	0	0	0	0	0	0	0	0
Gm25829	0	0	0	0	0	0	0	0	0
Ccdc150	0	0	0	0	0	0	0	0	0
Gtf3c3	3	11	3	2	9	0	2	1	2
Gm34066	0	0	0	0	0	0	0	0	0
Pgap1	4	7	2	5	8	1	2	3	1
Gm36955	0	0	0	0	0	0	0	0	0
Gm19637	0	0	0	0	0	0	0	0	0
Ankrd44	0	9	3	2	8	0	0	0	0
4930444A19Rik	0	0	0	0	0	0	0	0	0
Gm37370	0	0	0	0	0	0	0	0	0
Gm55461	0	0	0	0	0	0	0	0	0
A130048G24Rik	0	1	0	0	0	0	0	0	0
Sf3b1	55	119	43	50	106	20	21	22	19
E330011M16Rik	0	0	0	0	0	0	0	0	0
Coq10b	3	2	2	2	2	0	0	0	1
Gm17971	1	2	2	2	3	2	3	1	1
Hspd1	31	51	32	28	59	17	14	18	15
Hspe1	12	16	16	10	24	5	5	9	6
Gm5147	1	2	1	1	2	0	1	0	0
Gm16581	5	1	5	3	1	2	2	6	2
Mob4	10	26	8	11	21	5	7	0	4
Gm6822	6	7	3	3	6	3	1	2	1
Rftn2	8	25	10	15	20	2	3	2	2
Gm10561	0	3	2	3	2	0	0	0	0
Mars2	4	7	5	5	7	2	2	4	1
Boll	0	0	0	0	0	0	0	0	0
Gm8292	8	15	10	14	18	11	6	9	3
Btf3-ps17	0	0	0	1	1	0	0	0	0
Gm8531	0	0	0	0	0	0	0	0	0
Plcl1	5	16	6	14	18	9	3	3	0
Gm38056	2	0	0	0	0	2	1	0	0
Gm6644	0	0	0	0	0	0	0	0	0
Gm37382	0	0	0	0	0	0	0	0	0
9130227L01Rik	0	0	0	0	0	0	0	0	0
Gm36986	0	0	0	0	0	0	0	0	0
1700003I22Rik	0	0	0	0	0	0	0	0	0
Gm28900	1	2	2	1	0	0	1	0	2
Gm28240	0	0	0	0	0	0	0	0	0
Hsfy2	0	0	0	0	0	0	0	0	0
Satb2	1	3	1	0	9	0	0	1	0
9130024F11Rik	0	2	1	3	0	0	0	1	0
Gm4081	0	0	0	0	0	0	0	0	0
Gm57110	0	0	0	0	0	0	0	0	0
Gm55536	0	0	0	0	0	0	0	1	0
1700126A01Rik	0	0	0	0	0	0	0	0	0
BC055402	0	0	0	0	0	0	0	0	0
Gm5254	0	0	0	0	0	1	0	0	0
4930558J18Rik	0	0	0	0	0	0	0	0	0
1700066M21Rik	2	5	2	3	10	0	2	2	1
Tyw5	0	6	3	3	1	0	0	1	2
Maip1	2	2	4	2	2	1	0	1	0
Gm22371	0	0	0	0	0	0	0	0	0
Gm55546	0	0	0	0	0	0	0	0	0
Gm8581	0	0	0	0	0	0	0	0	0
Gm37373	0	0	0	0	0	0	0	0	0
Gm17929	0	0	0	0	0	0	0	0	0
Gm57188	0	0	0	0	0	0	0	0	0
Spats2l	2	3	6	3	3	1	3	0	1
Gm17234	0	0	0	0	0	0	0	0	0
Kctd18	3	6	5	1	9	0	0	1	0
Sgo2a	0	0	0	0	0	0	0	0	0
Aox1	1	7	4	2	13	0	0	0	0
Aox3	1	0	3	2	2	0	0	0	0
Gm24548	0	0	0	0	0	0	0	0	0
Aox4	0	0	0	0	1	0	0	0	0
Gm15759	0	0	0	0	0	0	0	0	0
Aox2	0	0	0	0	1	0	0	0	0
Gm37607	2	0	3	2	2	2	6	3	0
Bzw1	22	71	27	27	50	16	21	7	15
Clk1	38	48	44	30	59	14	8	13	12
Ppil3	1	2	2	2	7	1	4	0	2
Nif3l1	8	9	7	3	10	5	4	2	3
Orc2	5	4	6	3	12	1	3	3	1
Gm23966	0	0	0	1	0	0	0	0	0
Gm15834	0	0	1	0	1	0	0	0	0
Hycc2	16	29	15	13	21	6	7	3	5
Ndufb3	20	32	21	22	46	7	15	8	9
Gm29389	0	0	2	0	0	0	0	1	3
Gm18802	0	0	0	0	0	0	0	0	0
Cbx3-ps7	2	0	1	4	1	0	4	2	1
Flacc1	0	0	0	0	0	0	0	0	0
Gm20257	0	3	0	1	1	0	1	1	0
Gm28803	0	0	0	0	0	0	0	0	0
Cflar	7	30	23	12	23	1	5	6	7
Gm3841	1	0	1	0	0	0	0	0	0
Casp8	1	2	4	1	5	2	0	0	1
Gm37760	0	0	1	1	0	0	0	0	0
Gm28802	0	0	0	0	0	0	0	0	0
Trak2	80	179	111	109	154	36	30	31	29
Stradb	8	10	5	10	12	0	7	2	2
C2cd6	0	0	0	0	0	0	0	0	0
Gm55816	0	0	0	0	0	0	0	0	0
Gm29018	0	0	0	0	0	0	0	0	0
Gm25502	0	0	0	0	0	0	0	0	0
Tmem237	6	3	11	4	20	0	3	2	7
G730003C15Rik	0	0	0	0	0	0	0	0	0
Mpp4	0	0	0	0	1	0	0	0	0
Gm29017	0	0	0	0	1	0	0	0	0
Gm19125	0	0	0	0	0	0	0	0	0
Als2	10	15	9	10	28	3	4	5	7
Gm33667	0	0	0	0	0	0	0	0	0
Cdk15	0	0	0	0	2	0	0	0	0
Gm29016	0	0	0	0	0	0	0	0	0
Gm37737	0	0	0	0	0	0	0	0	0
Fzd7	5	10	15	5	7	3	2	1	1
Gm26813	1	0	0	0	0	0	0	0	0
Gm973	0	8	4	5	6	1	1	1	1
Gm28411	0	0	0	0	0	0	0	0	0
1700122D07Rik	0	0	0	0	0	0	0	0	0
Sumo1	9	22	21	9	23	6	10	6	9
Gm55879	0	0	0	0	0	0	0	0	0
D430013B06Rik	0	0	0	1	0	0	0	0	0
Gm29596	0	0	0	0	0	0	0	0	0
Nop58	4	17	9	8	17	5	8	4	3
Snord70	0	0	0	0	0	0	0	0	0
Gm26293	0	0	0	0	0	0	0	0	0
Gm26287	0	0	0	0	0	0	0	0	0
Snord11	0	0	0	0	0	0	0	0	0
B430105G09Rik	1	0	0	0	2	1	1	0	1
Bmpr2	25	63	20	27	65	16	14	11	13
Gm38125	0	0	0	0	0	0	0	0	0
Gm37977	0	0	0	0	0	0	0	0	0
Fam117b	9	14	5	8	18	2	8	6	3
Gm37531	1	0	0	0	0	0	0	0	0
Gm18829	0	0	0	0	0	0	0	0	0
Ica1l	10	16	9	8	17	5	3	6	3
Wdr12	4	7	11	9	12	2	2	7	6
Carf	6	2	5	7	13	2	3	1	1
Gm15464	3	21	19	13	11	10	9	5	11
Nbeal1	11	12	2	4	6	0	3	3	2
Gm29332	0	0	0	0	0	0	0	0	0
Cyp20a1	7	6	6	2	10	2	1	3	0
6030460B20Rik	0	0	0	0	0	0	0	0	0
Abi2	18	63	40	30	55	13	10	14	15
Raph1	10	21	9	4	16	6	5	6	5
Sec61g-ps2	1	8	5	1	3	2	1	0	1
Gm11576	0	0	0	0	0	0	0	0	0
Gm11578	0	2	0	1	1	0	0	0	1
Gm38388	0	0	0	0	0	0	0	0	0
Gm57165	0	0	0	0	0	0	0	0	0
Gm55967	0	0	0	0	0	0	0	0	0
Gm11577	0	0	0	0	0	0	0	0	0
Eif4a-ps4	10	15	8	8	13	13	7	9	9
Gm57147	2	0	0	1	1	1	0	0	1
Cd28	0	0	0	0	0	0	0	0	0
Gm11579	0	0	0	0	0	0	0	0	0
2310016D23Rik	0	0	0	0	0	0	0	0	0
Gm37198	0	2	0	0	0	0	0	0	1
Gm11609	0	0	0	0	0	0	0	0	0
Gm11581	1	2	0	0	0	0	0	0	1
Gm38137	0	0	0	1	1	0	0	0	0
Ctla4	0	0	0	0	0	0	0	0	0
Rpl18-ps1	3	12	9	6	10	4	12	3	8
Gm11582	0	0	2	1	0	0	0	0	1
Icos	0	0	0	0	0	0	0	0	0
Gm37039	0	0	0	0	0	0	0	0	0
Rpl17-ps1	1	4	4	1	3	0	3	1	0
Gm11590	0	0	0	0	0	0	0	0	0
Gm11591	0	0	0	0	0	0	0	0	0
Gm28083	0	0	0	0	0	0	0	0	0
Gm11587	0	0	0	0	0	0	0	0	0
9530026F06Rik	0	0	0	0	0	0	0	0	0
Gm11588	0	0	0	0	0	0	0	0	0
Gm55971	0	0	0	0	0	0	0	0	0
Gm28449	0	0	0	0	0	0	0	0	0
Gm36943	0	0	0	0	0	0	0	0	0
Gm28094	0	0	0	0	0	0	0	0	0
4930587A21Rik	0	0	0	0	0	0	0	0	0
Pard3b	1	4	3	2	3	1	0	1	0
Gm37205	0	0	0	0	0	0	0	0	0
Gm38012	0	0	0	0	0	0	0	0	0
Gm38278	0	0	0	0	0	0	0	0	0
Pard3bos1	0	0	0	0	0	0	0	0	0
Gm38075	0	0	0	0	0	0	0	0	0
Gm29640	0	0	0	0	0	0	0	0	0
Gm29641	0	0	0	0	0	0	0	0	0
Pard3bos2	0	0	0	0	0	0	0	0	0
Gm38351	0	0	0	0	0	0	0	0	0
Pard3bos3	0	0	0	0	0	0	0	0	0
Gm29084	0	0	0	1	0	0	0	0	0
Gm11600	0	0	0	0	0	0	0	0	0
Gm11599	1	5	4	6	2	1	5	2	5
Nrp2	15	18	24	17	28	9	3	7	6
Gm29083	1	0	0	0	0	0	0	0	0
Gm37121	0	0	0	1	1	0	1	0	0
Gm4208	0	0	0	0	0	0	0	0	0
Ino80d	8	10	5	8	19	7	2	6	0
Gm44468	0	0	0	0	0	0	0	0	0
Gm24942	0	0	0	0	0	0	0	0	0
Rps13-ps7	0	0	0	0	0	0	0	0	0
Rps27-ps1	1	0	1	0	2	3	0	1	1
Ino80dos	1	1	0	1	1	0	1	0	0
Gm20342	3	4	2	2	1	0	0	0	2
Ndufs1	33	50	23	27	47	19	22	8	11
Gm56063	0	0	0	0	0	0	0	0	0
Eef1b2	66	123	60	66	123	16	23	23	17
Gm56065	0	0	0	0	0	0	0	0	0
Gm26457	0	0	0	0	0	0	0	0	0
Snora41	0	0	0	0	0	0	0	0	0
Cmklr2	0	0	0	0	0	0	0	0	0
Gm56066	0	0	0	1	0	0	1	1	0
Platr12	0	0	0	0	0	0	0	0	0
1700039I01Rik	0	0	0	0	0	0	0	0	0
Gm11608	0	0	0	0	0	0	1	0	0
Gm56068	0	0	0	0	0	0	0	0	0
Zdbf2	3	4	5	3	7	3	2	3	2
Gm23448	0	0	0	0	0	0	0	0	0
Gm11606	0	0	0	0	0	0	0	0	0
Gm11605	2	3	3	2	0	3	2	0	2
Adam23	25	60	20	23	49	11	10	6	11
Gm22281	0	0	0	0	0	0	0	0	0
Fam237a	0	0	0	0	0	0	0	0	0
Dytn	1	0	0	0	0	0	0	0	0
Gm12748	0	0	0	0	0	0	0	0	0
Mdh1b	1	0	1	0	0	0	0	0	0
Fastkd2	0	5	2	4	6	1	1	0	2
4933402D24Rik	0	0	0	0	0	0	0	0	0
Gm13751	0	0	0	0	0	0	0	0	0
Gm13754	0	0	0	0	0	0	0	0	0
Gm13749	0	0	0	0	0	0	0	0	0
Klf7	12	21	8	16	12	2	2	0	2
Mir6899	0	0	0	0	0	0	0	0	0
Gm13748	0	0	0	0	0	0	0	0	0
Gm13750	7	14	3	2	3	3	4	5	5
Gm28981	0	0	0	0	0	0	0	0	0
Gm56116	0	0	0	0	0	0	0	0	0
Gm28980	0	0	0	0	0	0	0	0	0
Creb1	7	10	10	6	10	0	3	2	6
Mettl21a	3	5	0	2	2	0	0	0	2
Gm28982	0	0	0	0	0	0	0	0	0
Gm29152	0	0	0	0	0	0	0	0	0
2810408I11Rik	0	1	0	2	0	0	0	0	0
Ccnyl1	2	3	3	3	8	2	3	2	0
Fzd5	0	0	0	2	0	0	0	1	0
Gm38058	0	0	0	0	0	0	0	0	0
Plekhm3	11	17	10	12	14	4	3	4	5
Rpl31-ps24	0	0	0	0	0	0	0	0	0
Rpl10a-ps1	6	25	13	12	27	5	15	7	15
Gm24788	0	0	0	0	0	0	0	0	0
Akr1cl	0	0	0	0	0	0	0	0	0
Gm8550	0	0	0	0	0	0	0	0	0
Cryge	0	0	0	0	0	0	0	0	0
Crygd	0	0	0	0	0	0	0	0	0
Crygc	0	0	0	0	0	0	0	0	0
Crygb	0	0	0	0	0	0	0	0	0
Gm7329	0	0	1	0	0	1	0	0	0
Cryga	0	0	0	1	0	0	0	0	0
Gm28845	0	0	0	0	0	0	0	0	0
D630023F18Rik	0	2	1	1	0	0	0	0	0
Idh1	6	23	13	8	17	8	4	6	4
Pikfyve	10	14	9	3	11	2	0	1	0
Pth2r	0	1	0	0	1	0	0	0	0
Gm28927	0	0	0	1	0	0	0	0	0
Gm28926	0	1	0	0	1	0	0	0	0
Gm28925	0	0	0	0	0	0	0	0	0
Gm28923	0	0	0	0	0	0	0	0	0
Gm28922	0	0	0	0	0	0	0	0	0
Gm28728	0	0	0	0	0	0	0	0	0
Gm5255	0	0	0	0	0	0	0	0	0
Gm8805	0	0	1	0	0	1	0	0	0
Crygf	0	0	0	0	0	0	0	0	0
Gm8809	0	0	0	0	0	0	0	0	0
Gm15659	0	0	0	0	0	0	0	0	0
Gm8812	0	0	2	0	0	0	0	0	1
Map2	224	691	393	371	619	128	115	91	126
Gm24729	0	0	0	0	0	0	0	0	0
Gm10558	0	0	0	0	0	0	0	0	0
Gm25411	0	0	0	0	0	0	0	0	0
Unc80	52	157	77	71	160	25	34	22	29
Gm37181	0	2	0	0	3	0	0	0	0
Rpe	4	5	4	6	10	1	2	0	2
Kansl1l	0	4	1	1	5	0	0	0	0
Gm37570	0	3	0	0	0	0	0	0	0
Gm38387	1	1	0	0	1	0	0	0	0
Gm38162	0	1	0	0	0	0	0	0	0
Gm15789	0	0	0	0	0	0	0	0	0
6820402A03Rik	0	0	0	0	0	0	0	0	0
Gm37285	0	0	0	0	0	0	0	0	0
Gm57189	1	1	0	0	0	0	0	0	0
Gm37755	0	0	0	0	0	0	0	0	0
Gm38218	0	1	0	0	1	1	0	0	0
Acadl	5	16	14	8	19	3	4	4	3
Gm15793	4	4	4	6	2	4	6	4	2
Gm27934	0	0	0	0	0	0	0	0	0
Gm25832	0	0	0	0	0	0	0	0	0
Myl1	0	1	0	0	0	0	0	0	0
Rpl31-ps14	5	8	6	7	12	1	6	4	8
Gm15826	0	0	0	0	0	0	0	0	0
Lancl1	20	46	23	40	42	2	11	7	9
Gm57111	0	0	0	0	0	0	0	0	0
Cps1	0	0	0	0	0	0	0	0	0
Gm15668	0	0	0	0	0	0	0	0	0
Gm26342	0	0	0	0	0	0	0	0	0
Kif22-ps	0	0	0	0	0	0	0	0	0
Gm56209	0	0	0	0	0	0	0	0	0
Gm15669	0	0	0	0	0	0	0	0	0
Gm37957	0	0	0	0	0	0	0	0	0
Gm56221	0	0	0	0	0	0	0	0	0
Gm15671	0	0	0	0	0	0	0	0	0
Erbb4	3	25	2	5	16	2	2	2	5
Gm37100	0	0	0	0	0	0	0	0	0
Gm15670	0	0	0	0	0	0	0	0	0
Gm25542	0	0	0	0	0	0	0	0	0
Gm19335	0	0	0	0	0	0	0	0	0
Gm37735	0	0	0	0	0	0	0	0	0
Gm37769	0	0	0	0	0	0	0	0	0
Gm37061	0	0	0	0	0	0	0	0	0
Gm16076	0	0	0	0	0	0	0	0	0
